latitude,State,Rack ID,City,longitude,OPIS Truckstop ID,Retail Price,Address,Truckstop Name
30.8401495,MS,725,Poplarville,-89.5342315,69462,3.17566666,"I-59, EXIT 29 & SR-26",LOVES TRAVEL STOP #619
44.290635,WY,790,Gillette,-105.501876,69465,3.36566666,US-59,MAVERIK COUNTRY STORE #476
29.17745152342239,TX,740,Floresville,-98.191532699843,69467,2.99566666,US-181,CIRCLE K #2741547
36.44197249272347,TX,585,Perryton,-100.8029033644108,69468,2.999,US-83,TOOT N TOTUM #100
34.9381361,SC,210,Greer,-82.2272119,69469,3.08566666,"I-85, EXIT 60 & US-101",QUIKTRIP #1110
27.610339,TX,625,Corpus Christi                          ,-97.206764,69471,3.104,"I-37, EXIT 3A",Circle K #2741501
32.3948615,AL,720,Shorter,-85.916902,69474,3.22066666,"I-85, EXIT 22",LOVES TRAVEL STOP #577
35.8789231,OK,483,Guthrie,-97.4252772,69475,2.96566666,I-35 EXT 138C,GUTHRIE TRAVEL CENTER
39.7469768,MO,310,Bevier,-92.5640769,69477,3.439,US-36 & SR-110,LOVES TRAVEL STOP #621
47.980848,ND,452,New Town                                ,-102.49018,69480,3.56233333,US-23,VAN HOOK TRAVEL CENTER
35.8272257,AR,435,Jonesboro,-90.6949871,69483,3.439,"US-63, EXIT 40 & SR-463",LOVES TRAVEL STOP #607
43.9559368,WI,395,Adams,-89.8175453,69484,3.274,SR-13,KWIK TRIP #774
31.461131723858617,TX,618,San Augustine,-94.10721650765522,69485,3.159,US-96,7-ELEVEN #41036
36.4901519,NC,130,Seaboard,-77.4413634,69486,3.299,SR-186 & SR-305,DUCK THRU FOOD STORE #42
29.5641617,TX,740,Schertz,-98.2695702,69487,2.794,"I-35, EXIT 176",CIRCLE K #2742034
34.623043,SC,63,Bennettsville,-79.690034,69489,3.399,SR-38,SPRINT FOODS #728
39.8160656,UT,835,Mona,-111.85549,69492,3.429,"I-15, EXIT 273 & US-54 & US-91",GOOD 2 GO #418
30.45335,LA,600,Port Allen                              ,-91.2100569,69494,3.06566666,SR 1,TMI FUEL STOP
35.769347,OK,560,Muskogee,-95.40221,69495,3.03233333,US-69 & US-62,QUIKTRIP #72
39.7956007,IN,375,Knightstown,-85.5263629,69496,3.949,"I-70, EXIT 115 & SR-109",LOVES TRAVEL STOP #601
39.299627,IL,510,Casey,-87.991764,69497,3.499,"I-70 & EXIT 129, SR-49",MACH ONE FOOD SHOP #10
39.299627,IL,510,Casey,-87.991764,69497,3.299,"I-70 & EXIT 129, SR-49",MACH ONE FOOD SHOP #10
39.299627,IL,510,Casey,-87.991764,69497,3.199,"I-70 & EXIT 129, SR-49",MACH ONE FOOD SHOP #10
41.4119862,IN,457,Hanna,-86.7800207,69499,3.499,US-39 & US-30,HANKS TRUCK STOP
31.875956,TX,710,Odessa,-102.360258,69500,3.51566666,"I-20, EXIT 108",ROAD RANGER #271
42.7238458,ID,787,Jerome,-114.518808,69501,3.43233333,"I-84, EXIT 16B & SR-79",VALLEY COUNTRY STORE
44.1647423,MN,515,Plainview,-92.1717609,69504,3.624,SR-42,KWIK TRIP #245
42.8666803,WI,444,Mukwonago,-88.3334274,69505,3.33733333,"I-43, EXIT 43 & SR-83",KWIK TRIP #282
42.898729,WI,444,Oak Creek,-87.9177966,69506,3.719,"I-94/US-41, EXIT 321",KWIK TRIP #290
43.9680365,WI,582,Berlin,-88.9434477,69508,3.42566666,SR-49 & CR-F,KWIK TRIP #777
43.491132,MI,260,Caro                                    ,-83.396897,69510,3.399,SR-46 & SR-24,CLARK #3121
33.6503719758725,TX,700,Lubbock,-101.93207776160736,69512,3.33233333,"I-27/US-87, EXIT 8 & FM-2641",LOVES TRAVEL STOP #589
44.9471087,WI,395,Abbotsford,-90.3194786,69513,3.45233333,WI-29 EXIT 132,KWIK TRIP #885
31.9973662,TX,710,Midland,-102.077948,69514,3.56566666,"I-20, EXIT 138 & SR-158",Flying J #1033
40.0871147,PA,165,Perryopolis,-79.7507138,69520,3.91566666,SR-51,SPEEDWAY #2908
42.0227653,IA,320,Nevada,-93.4524342,69521,2.989,"US-30, EXIT 158",CASEYS #3319
38.604747,KS,400,Ottawa                                  ,-95.267765,69522,3.17233333,"I-35 & EXIT 187, SR-68",FUEL EXPRESSO 17
43.207178,NH,178,Concord,-71.537476,69524,3.659,"I-93, EXIT 17 & US-4",CONCORD XTRAMART
28.670268,TX,740,Dilley,-99.169864,69525,3.06566666,"I-35 & EXIT 85, FM 117",DILLEY TRUCK STOP
32.6037293,TX,575,Santo,-98.2141084,69526,2.91733333,"I-20, US-80 EXIT 15A",STRIPES 7FLEET #42469
42.6605894,MI,406,Fowlerville,-84.0730142,69527,3.749,"I-96, EXIT 129",Exxon
41.9758872,IA,380,Cedar Rapids,-91.6704053,69528,3.53233333,"I-380/US-218/SR-27, EXIT 13",KWIK STAR #283
29.4246002,TX,740,San Antonio,-98.4951405,69530,2.999,"I-35, EXIT 160",CIRCLE K #2741030
,IA,433,Clear Lake,,69531,3.079,"I-35, EXIT 194 & US-18/SR-122",Kwik Star#223
43.6678736,ID,785,Caldwell                                ,-116.689415,69532,3.579,"I-84, EXIT 27/US-20 & SR-19",JACKSONS FOOD STORE #147
30.90156853681804,GA,20,Cairo                                   ,-84.22039228616457,69534,3.424,US-84/SR-38,CAIRO TRAVEL CENTER
29.266272,TX,740,Nixon,-97.772667,69536,3.079,US-87,7-ELEVEN #40802
35.24603,TX,585,Vega                                    ,-102.4252734,69541,3.30566666,US-385 & CR-E,PILOT #1027
41.6689223,IL,290,Alsip,-87.7386619,69542,3.359,"I-57, EXIT 353",PILOT #1030
41.6689223,IL,290,Alsip,-87.7386619,69542,3.459,"I-57, EXIT 353",PILOT TRAVEL CENTER #1030
41.6689223,IL,290,Alsip,-87.7386619,69542,3.499,"I-57, EXIT 353",PILOT TRAVEL CENTER #1030
41.6689223,IL,290,Alsip,-87.7386619,69542,3.599,"I-57, EXIT 353",PILOT TRAVEL CENTER #1030
41.6689223,IL,290,Alsip,-87.7386619,69542,3.459,"I-57, EXIT 353",PILOT #1030
32.1840381,TX,630,Italy,-96.8847194,69545,3.10233333,"I-35E, EXIT 386 & FM-1134",LOVES TRAVEL STOP #628
46.0113409,MN,334,Hinckley,-92.9443707,69546,3.35233333,"I-35, EXIT 183",KWIK TRIP #186
44.233326,WI,582,Menasha,-88.40573,69547,3.49066666,"US-10, WI-441",KWIK TRIP #297
44.89274,MN,451,South Saint Paul,-93.03494,69549,3.60733333,"I-494, EXIT 64B & SR-156",KWIK TRIP #178
46.7729322,MN,334,Duluth,-92.1251218,69550,3.499,"I-35, EXIT 251B & SR-23",KWIK TRIP #273
41.71893113085832,IL,293,Oswego,-88.30027630044091,69553,3.249,US-30,SPEEDWAY #2120
41.71893113085832,IL,293,Oswego,-88.30027630044091,69553,3.259,US-30,SPEEDWAY #2120
41.71893113085832,IL,293,Oswego,-88.30027630044091,69553,3.299,US-30,SPEEDWAY #2120
39.7855096,IN,375,Greenfield,-85.7681979,69554,3.599,"I-70, EXIT 104 & SR-9",SPEEDWAY #8047
29.4246002,TX,740,San Antonio,-98.4951405,69558,2.914,FM-1560,CIRCLE K #2741070
43.8728443,MN,433,Ellendale                               ,-93.3010744,69559,3.499,"I-35, EXIT 26 & SR-30",CASEYS #3424
35.0841034,NM,580,Albuquerque,-106.650985,69560,3.52066666,"I-40, EXIT 149",LOVES TRAVEL STOP #614
35.9603948,TN,405,Knoxville,-83.9210261,69561,3.26566666,"I-40/75, EXIT 374 & SR-131",SPEEDWAY #7156
42.7338254,MI,406,Lansing,-84.5546295,69562,3.699,"I-496, EXIT 11",SPEEDWAY #8796
38.0464066,KY,410,Lexington,-84.4970393,69563,3.149,"I-75, EXIT 104",SPEEDWAY #9651
36.1537731,TN,460,Baxter,-85.643399,69564,3.06566666,"I-40, EXIT 280 & SR-56",SPEEDWAY #7106
42.7876022,MI,406,Holland,-86.1090828,69565,3.999,"I-196, EXIT 49",PILOT #1021
42.7876022,MI,406,Holland,-86.1090828,69565,4.099,"I-196, EXIT 49",PILOT #1021
41.5263603,IL,290,Joliet,-88.0840212,69566,3.799,"I-80, EXIT 132B & SR-53",PILOT TRAVEL CENTER #1024
41.5263603,IL,290,Joliet,-88.0840212,69566,3.799,"I-80, EXIT 132B & SR-53",PILOT #1024
46.4543725,MN,334,Moose Lake,-92.761976,69567,3.319,"I-35, EXIT 214",KWIK TRIP #166
42.7753567,WI,420,Milton,-88.9390017,69568,3.399,SR-26 & SR-59,KWIK TRIP #295
46.86949026956288,MN,341,Detroit Lakes,-95.84004119223766,69570,3.499,SR-34 & CR-21,CENEX CONVENIENCE
39.6430455,MD,70,Hagerstown,-77.7191081,69572,3.559,I-81 EXIT 7B,AC & T GARLAND GROH
39.57982,WV,70,Falling Waters                          ,-77.87639,69573,3.849,"I-81, EXIT 23",AC & T Falling Waters
44.8765289,WI,450,Menomonie,-91.9278716,69574,3.579,"I-94, EXIT 45 & CR-B",LOVES TRAVEL STOP #622
,MD,14,Cumberland,,69575,4.249,"I-68, EXIT 46 & US-220/SR-144",LOVES TRAVEL STOP #537
34.383855,OK,253,Atoka,-96.1289831,69576,3.499,US-69/75 & SR-7,PILOT #498
36.1480287,OK,483,Seiling,-98.9244672,69580,3.149,US-270/SR-3,GORES TRAVEL PLAZA
38.426428,NY,220,La Fayette                              ,-116.5808,69581,4.299,"I-81, EXIT 15 & US-20",BYRNE DAIRY #22
34.0023293,OK,253,Valliant,-95.0938386,69584,3.099,US-70,LOVES TRAVEL STOP #648
38.3892392,KY,300,Sadieville,-84.5374424,69585,3.139,"I-75, EXIT 136 & SR-32",LOVES TRAVEL STOP #618
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.45390331,TCH-17,FLYING J #853
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.46211176,TCH-17,FLYING J #853
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.45193778,TCH-17,FLYING J #853
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.45292033,TCH-17,FLYING J #853
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.45521463,TCH-17,FLYING J #853
32.9401903485255,ON,460,Sault Ste Marie,-103.53147778572652,69586,4.46276974,TCH-17,FLYING J #853
39.4842821,IL,280,Mattoon,-88.3773279,69587,3.399,"I-57, EXIT 190A & SR-16",LAMBOS #3
32.7666103,TX,630,Mesquite,-96.599472,69588,2.96566666,"I-30, EXIT 52B & US-80",FUEL CITY
35.8789231,OK,483,Guthrie,-97.4252772,69589,3.319,I-35 EXIT 157 & SR-33,LOVES TRAVEL STOP #604
35.450521,OK,483,Union City,-97.936896,69590,3.37566666,US-81,LOVES TRAVEL STOP #654
26.339806,FL,225,Bonita Springs,-81.7786972,69591,3.539,"I-75, EXIT 116 & CR-865",REBEL PLUS #841
39.7683331,IN,375,Indianapolis,-86.1583502,69592,3.799,"I-465, EXIT 49",SPEEDWAY #6131
41.6086711,IL,293,Plainfield,-88.2054345,69594,3.279,US-30 & CR-36,SPEEDWAY #8480
41.6086711,IL,293,Plainfield,-88.2054345,69594,3.339,US-30 & CR-36,SPEEDWAY #8480
35.6148165,TN,460,Columbia,-87.0338464,69595,3.359,US-31/SR-6,SPEEDWAY #7176
42.0415823,IL,293,Des Plaines,-87.8873916,69596,3.289,SR-72,SPEEDWAY #4250
42.0415823,IL,293,Des Plaines,-87.8873916,69596,3.499,SR-72,SPEEDWAY #4250
39.908327659618486,PA,165,Uniontown,-79.7379728962278,69597,3.91566666,US-119,SPEEDWAY #2918
41.388584,OH,305,Berea,-81.853022,69598,3.499,SR-237,SPEEDWAY #8133
40.4211798,PA,165,Monroeville,-79.7881025,69599,3.99233333,SR-48 & SR-130,One9 SPEEDWAY #2917
36.505321,OK,585,Texhoma,-101.785354,69601,3.509,US-54,LOVES TRAVEL STOP #638
45.8321825,MN,333,Ogilvie,-93.4263416,69605,3.371,SR-23 & SR-47,CASEYS #3305
32.1570412,TX,618,Carthage,-94.338114,69607,3.139,I-59,PANOLA PINES PLAZA
26.2159066,TX,639,Mission,-98.3252932,69608,3.099,FM 1924,STRIPES
41.19199399941721,NE,313,Shelby                                  ,-97.39681479368708,69611,3.399,CR-131,CUBBYS #2104
28.0406329,TX,693,Encinal,-99.3552096,69612,3.539,"I-35, EXIT 39 & SR-44",ROAD RANGER #272
40.0089827,PA,70,York Springs,-77.1155359,69614,4.299,US-15 & SR-234,RUTTERS #36
41.29922918968391,NE,270,Valley,-96.31090773198096,69615,3.34566666,US-275/SR-64,LOVES TRAVEL STOP #631
39.4353373,OH,407,Lebanon,-84.2029922,69616,3.399,"I-71, EXIT 32 & SR-350",FLYING J #552
37.9859154,KS,525,Holcomb,-100.9887562,69618,3.729,US-50/400,LOVES TRAVEL STOP #656
41.8500284,IL,293,Batavia,-88.3125738,69647,3.699,SR-25,SPEEDWAY #6207
41.8500284,IL,293,Batavia,-88.3125738,69647,3.599,SR-25,SPEEDWAY #6207
40.988667,OH,249,Burbank,-81.9948684,69648,3.23233333,"I-71, EXIT 204 & SR-83",BP-GIANT OIL #440
41.1367335,PA,573,Harrisville,-80.0092442,69649,3.434,"I-80, EXIT 29 & SR-8",SPEEDWAY #2921
34.8347959,OK,483,Lindsay,-97.6025319,69651,3.09066666,SR-19 & SR-76,LOVES TRAVEL STOP #074
41.36123945610312,IN,365,Plymouth,-86.3564154775069,69652,3.849,US-30,LOVES TRAVEL STOP #633
39.3046827,CO,800,Burlington,-102.2680065,69653,3.889,"I-70, EXIT 437 & US-385",LOVES TRAVEL STOP #644
36.64821191717744,OK,500,Nowata,-95.64783892209992,69654,3.399,US-169,LOVES TRAVEL STOP #636
44.2057119,VT,39,Ferrisburgh,-73.2462973,69657,3.599,US-7 & SR-22A,JIFFY MART
41.5564975,IA,319,Missouri Valley,-95.8879438,69658,3.424,"I-29, EXIT 75 & US-30",Missouri Travel
34.9248667,SC,46,Rock Hill,-81.0250784,69659,3.134,"I-77, EXIT 77 & US-21/SR-5",QUIKTRIP #1092
31.6868109982034,TX,575,Brownwood,-98.9998752055678,69662,2.96233333,US-377,STRIPES 7FLEET #42472
28.7083999,TX,740,Eagle Pass,-100.503941,69663,3.199,SR-480 & FM-1021,STRIPES #2484
31.153509192699524,TX,765,Lampasas,-98.18009430018866,69664,2.91566666,US-281,7-ELEVEN #40544
29.881897,TX,595,Maxwell,-97.7956423,69666,3.15233333,SR-21 & FM-150,7-ELEVEN #40587
36.876719,MO,490,Sikeston,-89.5878579,69668,3.549,"I-55/57, EXIT 66A & US-60",LOVES TRAVEL STOP #643
31.9973662,TX,710,Midland,-102.077948,69669,3.55566666,"I-20/SR-349, EXIT 131",LOVES TRAVEL STOP #623
42.4118426,NY,12,Canaan,-73.4496088,69670,3.989,"I-90, EXIT B3 & SR-22",LOVES TRAVEL STOP #611
42.4118426,NY,12,Canaan,-73.4496088,69670,3.979,"I-90, EXIT B3 & SR-22",LOVES TRAVEL STOP #611
38.46557945,KS,525,Scott City,-100.9067746,69671,3.63733333,US-83 & SR-96,LOVES TRAVEL STOP #655
31.46108239550648,TX,710,Pecos,-103.51109868323168,69672,3.379,US-285,STRIPES 7FLEET #42507
33.0040126,TX,630,Roanoke,-97.2258483,69673,2.97566666,"SEC HWY 114, I-35",QUIKTRIP #1863
36.1034126,TN,405,Clinton,-84.1318632,69674,2.99566666,"I-75, EXIT 122 & SR-61",WEIGLES #64
34.0709576,GA,18,Alpharetta,-84.2747329,69676,3.349,"US-19/SR-400, EXIT 12",SPEEDWAY #8495
28.1614046,FL,140,Davenport,-81.6017417,69679,3.55233333,US-27 & SR-54,LOVES TRAVEL STOP #627
41.7500323,IL,290,Bridgeview,-87.8042216,69680,3.799,I-55 EXIT 283,PILOT #1042
41.7500323,IL,290,Bridgeview,-87.8042216,69680,3.799,I-55 EXIT 283,PILOT TRAVEL CENTER #1042
33.6131588,AL,615,Lincoln,-86.1183061,69681,3.199,"I-20, EXIT168 & SR-77",PILOT #1549
33.6131588,AL,615,Lincoln,-86.1183061,69681,3.109,"I-20, EXIT168 & SR-77",PILOT TRAVEL CENTER #1549
36.4175798,TN,405,Pioneer,-84.3140995,69682,3.02566666,"I-75, EXIT 141 & SR-63",PILOT #1577
41.8755616,IL,291,Chicago,-87.6244212,69683,3.619,"I-55, EXIT 283",GOOD TO GO #88
44.9096907,WI,395,Schofield,-89.6045659,69684,3.424,"SR-29, EXIT 177",KWIK TRIP #140
39.9511595,IL,368,Virginia,-90.2123427,69686,3.759,SR-125 & SR-78,CASEYS #3472
39.9511595,IL,368,Virginia,-90.2123427,69686,3.659,SR-125 & SR-78,CASEYS #3472
39.9511595,IL,368,Virginia,-90.2123427,69686,3.799,SR-125 & SR-78,CASEYS #3472
40.8678171,IN,375,Monon,-86.8789044,69687,3.779,US-421 & SR-16,CASEYS #3470
40.25250144902495,IL,368,Farmer City,-88.64419031601778,69688,3.339,US-150 & SR-54,CASEYS #3431
41.2230048,UT,835,Ogden,-111.9738429,69693,3.439,"US-89, EXIT 405",MAVERIK COUNTRY STORE #527
41.6385432,UT,835,Wellsville                              ,-111.933834,69694,3.444,US-91 & SR-101,MAVERIK COUNTRY STORE #533
40.5247777,UT,835,Draper,-111.8627989,69695,3.44566666,"I-15/US-89, EXIT 288",MAVERIK COUNTRY STORE #488
41.7313063,UT,835,Logan,-111.834914,69696,3.43066666,"I-80/15, EXIT 305D",MAVERIK COUNTRY STORE #531
36.6408372,OK,560,Vinita,-95.156363,69698,3.059,I-44 (EASTBOUND),KUM & GO #0891
30.2711286,TX,595,Austin                                  ,-97.7436995,69699,2.93233333,"SR-969, SR-130, EXIT 444",CIRCLE K #2741552
41.4338363,NE,486,Fremont,-96.4960449,69701,3.319,US-30 & SR-25,PUMP & PANTRY #48
36.0153693,TN,405,Dandridge,-83.4148895,69702,3.259,"I-40/SR-66, EXIT 412",SPEEDWAY #7159
27.5075005,TX,693,Laredo,-99.5069922,69703,2.90233333,"I-35, EXIT 8B & SR-20",CIRCLE K #2741831
33.0028525,LA,745,Ida,-93.8929997,69707,3.059,"I-49, EXIT 241",SUPER S TRAVEL PLAZA
31.55764068796585,TX,618,Nacogdoches,-94.6828064951844,69708,3.139,US-59,TA Express #289
35.837943,TX,585,Dumas,-101.973692,69709,3.41566666,US-287,LOVES TRAVEL STOP #626
41.1448682,NE,475,Sidney,-102.9767382,69710,3.47233333,"I-80, EXIT 59 & SR-17J",LOVES TRAVEL STOP #625
30.3321838,FL,75,Jacksonville,-81.655651,69711,3.384,"I-295, EXIT 25",PILOT TRAVEL CENTER #1047
30.3321838,FL,75,Jacksonville,-81.655651,69711,3.359,"I-295, EXIT 25",PILOT #1047
45.839855,OR,935,Boardman,-119.700583,69712,3.52233333,"I-84/US-30, EXIT 159",LOVES TRAVEL STOP #650
31.6271145,TX,765,Teague,-96.2838621,69713,3.48233333,"I-45, Exit 189",EAGLE #56
40.020847,NE,413,Superior,-98.070044,69715,3.36233333,SR-8/SR-14,CASEYS #2712
40.5193586,PA,14,Altoona,-78.3968299,69719,3.529,"I-99/US-220, EXIT 41 & SR-865",SHEETZ #033
26.675041140206503,FL,176,South Bay,-80.72187619081294,69720,3.799,US-27 & SR-80,PILOT #1046
26.675041140206503,FL,176,South Bay,-80.72187619081294,69720,3.799,US-27 & SR-80,PILOT TRAVEL CENTER #1046
39.773196,MO,276,Brookfield                              ,-93.071678,69721,3.249,US-36,MFA
42.13383286569455,IL,293,Hampshire,-88.49731720686836,69723,3.369,I-90 & US-20,SPEEDWAY #5036
40.934016,MO,276,Gallatin,-74.133908,69727,3.299,SR-6/13,PETRO-CARD 24 #910880
40.42613784974192,MO,494,Queen City,-92.56857463225516,69729,3.249,US-63 & HWY E,MFA OIL
37.8381108,MO,277,Nevada                                  ,-94.3596185,69731,3.349,"I-49, EXIT 102A",PETRO-CARD 24 #910561
38.723748631549945,MO,392,Sedalia                                 ,-93.24134950777646,69732,3.249,US-65,PETRO-CARD 24 #911043
39.7948749,MO,276,Chillicothe,-93.5532779,69735,3.289,US-65 & BUS US-36,PETRO-CARD 24 #910200
36.7603903,VA,185,Meadowview,-81.8629019,69740,3.599,"I-81, EXIT 24 & SR-80",LOVES TRAVEL STOP #613
33.4500497,AZ,930,Tolleson,-112.259309,69741,3.569,"I-10, EXIT 133B",LOVES TRAVEL STOP #659
36.391085,OK,337,Enid,-97.838028,69742,3.78733333,US-412/64,LOVES TRAVEL STOP #630
39.83096487258607,KS,523,Belleville,-97.63710012548636,69743,3.81566666,US-81,LOVES TRAVEL STOP #647
37.070415028809606,KS,585,Liberal,-100.913460729185,69744,3.66566666,US-54 & US-83,LOVES TRAVEL STOP #632
32.440947,NM,580,Santa Rosa,-104.258521,69745,3.46233333,"I-40/US-54, EXIT 277 & US-84",PILOT #1070
41.5318591,IA,320,De Soto,-94.0085214,69746,3.099,I-80 E EXIT 110 & HWY169,Maverik Country Store #5014
41.03036820080517,IN,370,Fort Wayne,-85.25255625107987,69747,3.604,I-69 & YS HWY 30,SUNOCO
41.0732236,IN,370,Fort Wayne                              ,-85.08760715,69748,3.59733333,SR-930 E,SUNOCO
29.7028266,TX,740,New Braunfels,-98.1257348,69750,2.859,"I-35, EXIT 183",CIRCLE K #2704041
36.824805,MO,416,Purdy,-93.922684,69751,3.349,CR-37,MFA
32.7884363,SC,42,Charleston,-79.9399309,69755,3.41566666,"I-526, EXIT 19",PILOT #1082
40.7596198,UT,835,Salt Lake City                          ,-111.886797,69758,3.38233333,I-215 EXIT 21,MAVERIK COUNTRY STORE #537
38.9688118,UT,835,Fillmore,-112.323587,69764,3.38733333,I-15 & SR-99,MAVERIK COUNTRY STORE #538
41.721372,IN,465,Howe,-85.4206528,69765,3.899,I-90/80 EB,7-ELEVEN #40509
40.3948773,OH,411,Anna,-84.1729332,69766,3.029,"I-75, EXIT 99 & SR-119",Marathon
42.0272856,NY,240,Limestone,-78.6294717,69770,3.159,"I-86, EXIT 23 & US-219",SASSYS TRUCK STOP
29.4246002,TX,740,San Antonio                             ,-98.4951405,69772,3.099,"I-410, EXIT 2 & FM-2536",CIRCLE K #2741825
41.7003302,IL,293,Bolingbrook,-88.0717708,69780,3.639,"I-55, EXIT 269",Bolingbrook Mart
,NY,190,Waterloo,,69782,3.999,SR-414 & SR-318,BYRNE DAIRY #14
40.4743954,PA,208,Bethel,-76.2917678,69783,3.32733333,"I-78 US-22, EXIT 13 & SR-501",SHEETZ #603
45.56221053040427,MN,451,Saint Cloud,-94.13497948483652,69784,3.27733333,US-10 & SR-23,KWIK TRIP #158
34.2937246,TX,585,Quanah,-99.7423674,69785,3.849,US-287 & SR-285,LOVES TRAVEL STOP #662
35.9288199,AR,275,Blytheville,-89.9073557,69786,3.45566666,"I-55, EXIT 63 & US-61",LOVES TRAVEL STOP #671
38.655124,MO,400,Harrisonville,-94.3471072,69787,3.429,"I-49, EXIT 158",LOVES TRAVEL STOP #616
38.7566055,MO,540,Bridgeton,-90.42352,69788,3.12066666,"SR-370, EXIT 9 & SR-141",LOVES TRAVEL STOP #612
29.5918856,FL,140,Hawthorne,-82.0869578,69789,3.789,US-301 & SR-20,LOVES TRAVEL STOP #620
36.0346393,TN,275,Dyersburg,-89.3857496,69790,3.40233333,I-155/US-412 EXIT 13 & SR-78,LOVES TRAVEL STOP #641
36.385191831998746,TX,585,Stratford,-102.12370902787484,69791,3.499,US-287 & US-54,PILOT #1083
37.2081729,MO,416,Springfield,-93.2922715,69792,3.38233333,"I-44, EXIT 72",FLYING J #1061
45.60145590427462,MN,451,Saint Cloud,-94.15201687958884,69797,3.21066666,US-10,KWIK TRIP #149
39.8221926,KS,525,Norton,-99.8891713,69798,3.109,US-36 & US-283,LOVES TRAVEL STOP #060
35.0241984,AZ,930,Winslow,-110.6973463,69799,3.23566666,"I-40, EXIT 253",MAVERIK COUNTRY STORE #387
42.10176053499752,NE,795,Alliance,-102.8982787889195,69800,3.259,US-385 & SR-2,MAVERIK COUNTRY STORE #502
39.1663259,NV,966,Carson City,-119.7670374,69801,3.589,"I-580, EXIT 41 & SR-531",MAVERIK COUNTRY STORE #409
41.4294753,IL,399,Channahon,-88.2286735,69803,3.249,"I-55, EXIT 248 & US-6",THORNTONS #319
41.4294753,IL,399,Channahon,-88.2286735,69803,3.299,"I-55, EXIT 248 & US-6",THORNTONS #319
43.084854,WI,444,Pewaukee,-88.251896,69804,3.449,"I-94, EXIT 293",KWIK TRIP #184
45.3038538,MN,451,Elk River,-93.5671825,69809,3.29733333,"I-94, EXIT 202",KWIK TRIP #162
34.62459429758604,OK,569,Marlow,-97.96701097721817,69811,3.01566666,US-81 & SR-7,Chisholm Corner #16
40.0507198,PA,70,Shippensburg,-77.5205485,69813,3.28566666,"I-81, EXIT 24 & CR-696",SHEETZ #608
31.8384837,TX,612,Sterling City                           ,-100.9850761,69814,3.224,US-87 & SR-163,Allsup's #2454
46.4085273,MT,780,Miles City,-105.840981,69815,3.49733333,"I-94/US-12, EXIT 138 & US-59",CENEX ZIP TRIP #75
33.593281,TX,700,Lubbock,-101.921328,69816,2.95066666,"I-27, EXIT 1",STRIPES #42503
32.3443601,MS,705,Lake,-89.3259931,69817,3.16233333,"I-20, EXIT 96",LOVES TRAVEL STOP #639
35.739425,OK,560,Okmulgee,-96.004567,69818,3.21733333,US-75,LOVES TRAVEL STOP #675
40.55475670929401,IN,457,Marion,-85.63571233071858,69819,3.489,SR-18 & SR-5,FLYING J #1086
40.55475670929401,IN,457,Marion,-85.63571233071858,69819,3.649,SR-18 & SR-5,FLYING J TRAVEL PLAZA #1086
42.5291439,IA,319,Manson                                  ,-94.5341421,69820,3.299,SR-7,CUBBYS #304
32.7995738,TX,630,Haltom City,-97.2691817,69821,2.96566666,"I-35W, EXIT 52B & TX-121",FUEL CITY HALTOM CITY
39.5080232053141,IN,375,Terre Haute,-87.40698075760464,69823,3.949,US-41,LOVES TRAVEL STOP #664
30.55244532215771,LA,730,Port Barre,-91.9595822296375,69824,3.124,US-190 & LA-103,LOVES TRAVEL STOP #663
45.60614101414729,MN,451,Sauk Rapids,-94.18287048846916,69825,3.30233333,MN-15,KWIK TRIP #154
36.4682439,TN,460,White House,-86.6536503,69826,3.159,I-65 EXIT 108 & SR-76,LOVES TRAVEL STOP #629
44.90507043170219,WI,295,Menomonie,-91.9374773989838,69827,3.499,US-12/SR-29,KWIK TRIP #164
40.5555764,PA,208,Hamburg,-75.9822929,69830,3.86566666,"I-78/US-22, EXIT 29 & SR-61",RUTTERS #69
30.3674198,MS,733,Gulfport,-89.0928155,69832,3.144,"I-10, EXIT 28 & SR-49",LOVES TRAVEL STOP #595
36.1092487,OK,416,Watts,-94.5702202,69833,3.34733333,US-412,LOVES TRAVEL STOP #658
38.47708426799479,CO,800,Eads,-102.76998374408323,69835,3.47566666,US-287   ,LOVES TRAVEL STOP #653
41.6008681,IL,290,South Holland,-87.6069894,69837,3.489,"I-94, EXIT 73B & US-6",LOVES TRAVEL STOP #606
41.6008681,IL,290,South Holland,-87.6069894,69837,3.449,"I-94, EXIT 73B & US-6",LOVES TRAVEL STOP #606
41.6008681,IL,290,South Holland,-87.6069894,69837,3.329,"I-94, EXIT 73B & US-6",LOVES TRAVEL STOP #606
41.6008681,IL,290,South Holland,-87.6069894,69837,3.549,"I-94, EXIT 73B & US-6",LOVES TRAVEL STOP #606
41.1469269,NE,486,Gretna,-96.2390053,69840,2.92066666,"I-80, EXIT 439 & SR-370",KUM & GO #0370
36.0005035,OK,560,Sapulpa,-96.1049612,69842,3.23233333,"I-44, EXIT 215 & SR-97",KUM & GO #0863
